año,mes,dia,hora(utc),altura(mm)
2016,7,7,4,8 
2016,7,7,5,26 
2016,7,7,6,222 
2016,7,7,7,549 
2016,7,7,8,920 
2016,7,7,9,1226 
2016,7,7,10,1390 
2016,7,7,11,1386 
2016,7,7,12,1223 
2016,7,7,13,937 
2016,7,7,14,598 
2016,7,7,15,300 
2016,7,7,16,117 
2016,7,7,17,97 
2016,7,7,18,256 
2016,7,7,19,564 
2016,7,7,20,942 
2016,7,7,21,1292 
2016,7,7,22,1527 
2016,7,7,23,1588 
2016,7,8,0,1461 
2016,7,8,1,1182 
2016,7,8,2,808 
2016,7,8,3,424 
2016,7,8,4,131 
2016,7,8,5,6 
2016,7,8,6,68 
2016,7,8,7,296 
2016,7,8,8,640 
2016,7,8,9,1007 
2016,7,8,10,1291 
2016,7,8,11,1426 
2016,7,8,12,1396 
2016,7,8,13,1214 
2016,7,8,14,920 
2016,7,8,15,589 
2016,7,8,16,309 
2016,7,8,17,149 
2016,7,8,18,152 
2016,7,8,19,328 
2016,7,8,20,635 
2016,7,8,21,991 
2016,7,8,22,1305 
2016,7,8,23,1498 
2016,7,9,0,1517 
2016,7,9,1,1360 
2016,7,9,2,1067 
2016,7,9,3,700 
2016,7,9,4,347 
2016,7,9,5,103 
2016,7,9,6,28 
2016,7,9,7,129 
2016,7,9,8,384 
2016,7,9,9,735 
2016,7,9,10,1084 
2016,7,9,11,1335 
2016,7,9,12,1437 
2016,7,9,13,1384 
2016,7,9,14,1188 
2016,7,9,15,894 
2016,7,9,16,580 
2016,7,9,17,324 
2016,7,9,18,192 
2016,7,9,19,222 
2016,7,9,20,410 
2016,7,9,21,706 
2016,7,9,22,1031 
2016,7,9,23,1303 
2016,7,10,0,1450 
2016,7,10,1,1430 
2016,7,10,2,1249 
2016,7,10,3,952 
2016,7,10,4,606 
2016,7,10,5,295 
2016,7,10,6,103 
2016,7,10,7,75 
2016,7,10,8,211 
2016,7,10,9,483 
2016,7,10,10,825 
2016,7,10,11,1141 
2016,7,10,12,1353 
2016,7,10,13,1425 
2016,7,10,14,1350 
2016,7,10,15,1145 
2016,7,10,16,859 
2016,7,10,17,567 
2016,7,10,18,343 
2016,7,10,19,242 
2016,7,10,20,296 
2016,7,10,21,489 
2016,7,10,22,765 
2016,7,10,23,1052 
2016,7,11,0,1281 
2016,7,11,1,1386 
2016,7,11,2,1331 
2016,7,11,3,1136 
2016,7,11,4,851 
2016,7,11,5,538 
2016,7,11,6,273 
2016,7,11,7,131 
2016,7,11,8,145 
2016,7,11,9,308 
2016,7,11,10,584 
2016,7,11,11,902 
2016,7,11,12,1177 
2016,7,11,13,1351 
2016,7,11,14,1396 
2016,7,11,15,1302 
2016,7,11,16,1091 
2016,7,11,17,819 
2016,7,11,18,554 
2016,7,11,19,362 
2016,7,11,20,292 
2016,7,11,21,364 
2016,7,11,22,552 
2016,7,11,23,800 
2016,7,12,0,1050 
2016,7,12,1,1239 
2016,7,12,2,1306 
2016,7,12,3,1228 
2016,7,12,4,1034 
2016,7,12,5,771 
2016,7,12,6,494 
2016,7,12,7,275 
2016,7,12,8,180 
2016,7,12,9,231 
2016,7,12,10,411 
2016,7,12,11,676 
2016,7,12,12,961 
2016,7,12,13,1198 
2016,7,12,14,1341 
2016,7,12,15,1360 
2016,7,12,16,1248 
2016,7,12,17,1036 
2016,7,12,18,781 
2016,7,12,19,543 
2016,7,12,20,380 
2016,7,12,21,335 
2016,7,12,22,416 
2016,7,12,23,590 
2016,7,13,0,810 
2016,7,13,1,1027 
2016,7,13,2,1183 
2016,7,13,3,1221 
2016,7,13,4,1133 
2016,7,13,5,948 
2016,7,13,6,709 
2016,7,13,7,467 
2016,7,13,8,292 
2016,7,13,9,241 
2016,7,13,10,319 
2016,7,13,11,503 
2016,7,13,12,750 
2016,7,13,13,1006 
2016,7,13,14,1215 
2016,7,13,15,1331 
2016,7,13,16,1326 
2016,7,13,17,1199 
2016,7,13,18,988 
2016,7,13,19,749 
2016,7,13,20,533 
2016,7,13,21,392 
2016,7,13,22,364 
2016,7,13,23,446 
2016,7,14,0,604 
2016,7,14,1,800 
2016,7,14,2,993 
2016,7,14,3,1123 
2016,7,14,4,1144 
2016,7,14,5,1053 
2016,7,14,6,879 
2016,7,14,7,659 
2016,7,14,8,449 
2016,7,14,9,315 
2016,7,14,10,297 
2016,7,14,11,391 
2016,7,14,12,574 
2016,7,14,13,809 
2016,7,14,14,1047 
2016,7,14,15,1234 
2016,7,14,16,1328 
2016,7,14,17,1302 
2016,7,14,18,1162 
2016,7,14,19,952 
2016,7,14,20,722 
2016,7,14,21,519 
2016,7,14,22,393 
2016,7,14,23,375 
2016,7,15,0,454 
2016,7,15,1,600 
2016,7,15,2,783 
2016,7,15,3,962 
2016,7,15,4,1077 
2016,7,15,5,1087 
2016,7,15,6,993 
2016,7,15,7,823 
2016,7,15,8,618 
2016,7,15,9,434 
2016,7,15,10,331 
2016,7,15,11,334 
2016,7,15,12,438 
2016,7,15,13,625 
2016,7,15,14,861 
2016,7,15,15,1090 
2016,7,15,16,1263 
2016,7,15,17,1338 
2016,7,15,18,1292 
2016,7,15,19,1137 
2016,7,15,20,921 
2016,7,15,21,691 
2016,7,15,22,493 
2016,7,15,23,376 
2016,7,16,0,364 
2016,7,16,1,444 
2016,7,16,2,590 
2016,7,16,3,774 
2016,7,16,4,951 
2016,7,16,5,1057 
2016,7,16,6,1056 
2016,7,16,7,953 
2016,7,16,8,780 
2016,7,16,9,581 
2016,7,16,10,414 
2016,7,16,11,329 
2016,7,16,12,346 
2016,7,16,13,465 
2016,7,16,14,670 
2016,7,16,15,915 
2016,7,16,16,1143 
2016,7,16,17,1305 
2016,7,16,18,1363 
2016,7,16,19,1293 
2016,7,16,20,1116 
2016,7,16,21,884 
2016,7,16,22,645 
2016,7,16,23,446 
2016,7,17,0,335 
2016,7,17,1,333 
2016,7,17,2,426 
2016,7,17,3,590 
2016,7,17,4,789 
2016,7,17,5,969 
2016,7,17,6,1066 
2016,7,17,7,1049 
2016,7,17,8,929 
2016,7,17,9,744 
2016,7,17,10,542 
2016,7,17,11,382 
2016,7,17,12,307 
2016,7,17,13,340 
2016,7,17,14,486 
2016,7,17,15,718 
2016,7,17,16,979 
2016,7,17,17,1209 
2016,7,17,18,1364 
2016,7,17,19,1400 
2016,7,17,20,1297 
2016,7,17,21,1087 
2016,7,17,22,830 
2016,7,17,23,576 
2016,7,18,0,374 
2016,7,18,1,273 
2016,7,18,2,293 
2016,7,18,3,417 
2016,7,18,4,614 
2016,7,18,5,836 
2016,7,18,6,1019 
2016,7,18,7,1101 
2016,7,18,8,1060 
2016,7,18,9,915 
2016,7,18,10,708 
2016,7,18,11,495 
2016,7,18,12,333 
2016,7,18,13,269 
2016,7,18,14,330 
2016,7,18,15,515 
2016,7,18,16,779 
2016,7,18,17,1058 
2016,7,18,18,1293 
2016,7,18,19,1436 
2016,7,18,20,1437 
2016,7,18,21,1289 
2016,7,18,22,1039 
2016,7,18,23,752 
2016,7,19,0,481 
2016,7,19,1,280 
2016,7,19,2,202 
2016,7,19,3,261 
2016,7,19,4,432 
2016,7,19,5,670 
2016,7,19,6,915 
2016,7,19,7,1094 
2016,7,19,8,1154 
2016,7,19,9,1082 
2016,7,19,10,901 
2016,7,19,11,664 
2016,7,19,12,432 
2016,7,19,13,271 
2016,7,19,14,228 
2016,7,19,15,329 
2016,7,19,16,557 
2016,7,19,17,856 
2016,7,19,18,1153 
2016,7,19,19,1389 
2016,7,19,20,1507 
2016,7,19,21,1461 
2016,7,19,22,1259 
2016,7,19,23,966 
2016,7,20,0,649 
2016,7,20,1,364 
2016,7,20,2,178 
2016,7,20,3,141 
2016,7,20,4,256 
2016,7,20,5,482 
2016,7,20,6,761 
2016,7,20,7,1021 
2016,7,20,8,1188 
2016,7,20,9,1216 
2016,7,20,10,1101 
2016,7,20,11,877 
2016,7,20,12,605 
2016,7,20,13,358 
2016,7,20,14,206 
2016,7,20,15,195 
2016,7,20,16,341 
2016,7,20,17,615 
2016,7,20,18,946 
2016,7,20,19,1257 
2016,7,20,20,1482 
2016,7,20,21,1560 
2016,7,20,22,1457 
2016,7,20,23,1202 
2016,7,21,0,867 
2016,7,21,1,524 
2016,7,21,2,239 
2016,7,21,3,88 
2016,7,21,4,110 
2016,7,21,5,288 
2016,7,21,6,568 
2016,7,21,7,882 
2016,7,21,8,1146 
2016,7,21,9,1288 
2016,7,21,10,1274 
2016,7,21,11,1109 
2016,7,21,12,838 
2016,7,21,13,535 
2016,7,21,14,282 
2016,7,21,15,149 
2016,7,21,16,176 
2016,7,21,17,368 
2016,7,21,18,684 
2016,7,21,19,1041 
2016,7,21,20,1355 
2016,7,21,21,1554 
2016,7,21,22,1581 
2016,7,21,23,1419 
2016,7,22,0,1115 
2016,7,22,1,746 
2016,7,22,2,389 
2016,7,22,3,126 
2016,7,22,4,29 
2016,7,22,5,117 
2016,7,22,6,356 
2016,7,22,7,684 
2016,7,22,8,1022 
2016,7,22,9,1276 
2016,7,22,10,1383 
2016,7,22,11,1319 
2016,7,22,12,1103 
2016,7,22,13,789 
2016,7,22,14,464 
2016,7,22,15,215 
2016,7,22,16,108 
2016,7,22,17,173 
2016,7,22,18,409 
2016,7,22,19,759 
2016,7,22,20,1129 
2016,7,22,21,1429 
2016,7,22,22,1589 
2016,7,22,23,1561 
2016,7,23,0,1347 
2016,7,23,1,1002 
2016,7,23,2,611 
2016,7,23,3,262 
2016,7,23,4,42 
2016,7,23,5,7 
2016,7,23,6,157 
2016,7,23,7,451 
2016,7,23,8,819 
2016,7,23,9,1165 
2016,7,23,10,1396 
2016,7,23,11,1459 
2016,7,23,12,1347 
2016,7,23,13,1085 
2016,7,23,14,738 
2016,7,23,15,403 
2016,7,23,16,167 
2016,7,23,17,87 
2016,7,23,18,189 
2016,7,23,19,459 
2016,7,23,20,829 
2016,7,23,21,1196 
2016,7,23,22,1468 
2016,7,23,23,1583 
2016,7,24,0,1505 
2016,7,24,1,1247 
2016,7,24,2,875 
2016,7,24,3,482 
2016,7,24,4,161 
2016,7,24,5,-6 
2016,7,24,6,18 
2016,7,24,7,222 
2016,7,24,8,561 
2016,7,24,9,953 
2016,7,24,10,1291 
2016,7,24,11,1489 
2016,7,24,12,1510 
2016,7,24,13,1357 
2016,7,24,14,1060 
2016,7,24,15,695 
2016,7,24,16,361 
2016,7,24,17,143 
2016,7,24,18,89 
2016,7,24,19,220 
2016,7,24,20,513 
2016,7,24,21,886 
2016,7,24,22,1232 
2016,7,24,23,1469 
2016,7,25,0,1541 
2016,7,25,1,1420 
2016,7,25,2,1132 
2016,7,25,3,752 
2016,7,25,4,376 
2016,7,25,5,95 
2016,7,25,6,-21 
2016,7,25,7,53 
2016,7,25,8,300 
2016,7,25,9,670 
2016,7,25,10,1067 
2016,7,25,11,1382 
2016,7,25,12,1545 
2016,7,25,13,1534 
2016,7,25,14,1353 
2016,7,25,15,1034 
2016,7,25,16,663 
2016,7,25,17,340 
2016,7,25,18,141 
2016,7,25,19,110 
2016,7,25,20,262 
2016,7,25,21,561 
2016,7,25,22,919 
2016,7,25,23,1237 
2016,7,26,0,1438 
2016,7,26,1,1472 
2016,7,26,2,1322 
2016,7,26,3,1021 
2016,7,26,4,651 
2016,7,26,5,305 
2016,7,26,6,65 
2016,7,26,7,-9 
2016,7,26,8,103 
2016,7,26,9,380 
2016,7,26,10,761 
2016,7,26,11,1145 
2016,7,26,12,1432 
2016,7,26,13,1569 
2016,7,26,14,1537 
2016,7,26,15,1337 
2016,7,26,16,1009 
2016,7,26,17,644 
2016,7,26,18,339 
2016,7,26,19,158 
2016,7,26,20,142 
2016,7,26,21,302 
2016,7,26,22,593 
2016,7,26,23,927 
2016,7,27,0,1214 
2016,7,27,1,1385 
2016,7,27,2,1392 
2016,7,27,3,1227 
2016,7,27,4,932 
2016,7,27,5,586 
2016,7,27,6,270 
2016,7,27,7,65 
2016,7,27,8,25 
2016,7,27,9,163 
2016,7,27,10,450 
2016,7,27,11,822 
2016,7,27,12,1184 
2016,7,27,13,1447 
2016,7,27,14,1568 
2016,7,27,15,1524 
2016,7,27,16,1314 
2016,7,27,17,989 
2016,7,27,18,640 
2016,7,27,19,351 
2016,7,27,20,183 
2016,7,27,21,174 
2016,7,27,22,330 
2016,7,27,23,602 
2016,7,28,0,909 
2016,7,28,1,1170 
2016,7,28,2,1320 
2016,7,28,3,1314 
2016,7,28,4,1150 
2016,7,28,5,874 
2016,7,28,6,553 
2016,7,28,7,266 
2016,7,28,8,89 
2016,7,28,9,72 
2016,7,28,10,219 
2016,7,28,11,500 
2016,7,28,12,854 
2016,7,28,13,1195 
2016,7,28,14,1444 
2016,7,28,15,1555 
2016,7,28,16,1504 
2016,7,28,17,1293 
2016,7,28,18,979 
2016,7,28,19,646 
2016,7,28,20,370 
2016,7,28,21,206 
2016,7,28,22,197 
2016,7,28,23,341 
2016,7,29,0,589 
2016,7,29,1,873 
2016,7,29,2,1118 
2016,7,29,3,1258 
2016,7,29,4,1251 
2016,7,29,5,1099 
2016,7,29,6,844 
2016,7,29,7,546 
2016,7,29,8,282 
2016,7,29,9,127 
2016,7,29,10,121 
2016,7,29,11,262 
2016,7,29,12,527 
2016,7,29,13,866 
2016,7,29,14,1193 
2016,7,29,15,1434 
2016,7,29,16,1540 
2016,7,29,17,1487 
2016,7,29,18,1282 
2016,7,29,19,980 
2016,7,29,20,658 
2016,7,29,21,385 
2016,7,29,22,221 
2016,7,29,23,204 
2016,7,30,0,331 
2016,7,30,1,560 
2016,7,30,2,831 
2016,7,30,3,1072 
2016,7,30,4,1211 
2016,7,30,5,1209 
2016,7,30,6,1072 
2016,7,30,7,835 
2016,7,30,8,555 
2016,7,30,9,308 
2016,7,30,10,165 
2016,7,30,11,155 
2016,7,30,12,284 
2016,7,30,13,538 
2016,7,30,14,870 
2016,7,30,15,1192 
2016,7,30,16,1429 
2016,7,30,17,1534 
2016,7,30,18,1482 
2016,7,30,19,1283 
2016,7,30,20,988 
2016,7,30,21,667 
2016,7,30,22,392 
2016,7,30,23,222 
2016,7,31,0,194 
2016,7,31,1,306 
2016,7,31,2,526 
2016,7,31,3,799 
2016,7,31,4,1044 
2016,7,31,5,1187 
2016,7,31,6,1193 
2016,7,31,7,1067 
2016,7,31,8,841 
2016,7,31,9,571 
2016,7,31,10,332 
2016,7,31,11,188 
2016,7,31,12,168 
2016,7,31,13,288 
2016,7,31,14,542 
2016,7,31,15,874 
2016,7,31,16,1196 
2016,7,31,17,1434 
2016,7,31,18,1542 
2016,7,31,19,1490 
2016,7,31,20,1289 
2016,7,31,21,992 
2016,7,31,22,666 
2016,7,31,23,383 
2016,8,1,0,204 
2016,8,1,1,169 
2016,8,1,2,278 
2016,8,1,3,506 
2016,8,1,4,790 
2016,8,1,5,1044 
2016,8,1,6,1192 
2016,8,1,7,1203 
2016,8,1,8,1081 
2016,8,1,9,857 
2016,8,1,10,587 
2016,8,1,11,344 
2016,8,1,12,189 
2016,8,1,13,162 
2016,8,1,14,285 
2016,8,1,15,547 
2016,8,1,16,884 
2016,8,1,17,1209 
2016,8,1,18,1452 
2016,8,1,19,1560 
2016,8,1,20,1501 
2016,8,1,21,1290 
2016,8,1,22,983 
2016,8,1,23,646 
2016,8,2,0,352 
2016,8,2,1,169 
2016,8,2,2,137 
2016,8,2,3,262 
2016,8,2,4,512 
2016,8,2,5,816 
2016,8,2,6,1079 
2016,8,2,7,1228 
2016,8,2,8,1237 
2016,8,2,9,1110 
2016,8,2,10,876 
2016,8,2,11,594 
2016,8,2,12,339 
2016,8,2,13,174 
2016,8,2,14,148 
2016,8,2,15,283 
2016,8,2,16,558 
2016,8,2,17,903 
2016,8,2,18,1235 
2016,8,2,19,1481 
2016,8,2,20,1579 
2016,8,2,21,1500 
2016,8,2,22,1271 
2016,8,2,23,949 
2016,8,3,0,597 
2016,8,3,1,296 
2016,8,3,2,121 
2016,8,3,3,113 
2016,8,3,4,269 
2016,8,3,5,550 
2016,8,3,6,874 
2016,8,3,7,1143 
2016,8,3,8,1289 
2016,8,3,9,1288 
2016,8,3,10,1144 
2016,8,3,11,890 
2016,8,3,12,589 
2016,8,3,13,320 
2016,8,3,14,154 
2016,8,3,15,139 
2016,8,3,16,292 
2016,8,3,17,581 
2016,8,3,18,936 
2016,8,3,19,1273 
2016,8,3,20,1511 
2016,8,3,21,1584 
2016,8,3,22,1477 
2016,8,3,23,1225 
2016,8,4,0,882 
2016,8,4,1,517 
2016,8,4,2,221 
2016,8,4,3,75 
2016,8,4,4,107 
2016,8,4,5,304 
2016,8,4,6,617 
2016,8,4,7,958 
2016,8,4,8,1228 
2016,8,4,9,1362 
2016,8,4,10,1340 
2016,8,4,11,1171 
2016,8,4,12,891 
2016,8,4,13,572 
2016,8,4,14,298 
2016,8,4,15,141 
2016,8,4,16,146 
2016,8,4,17,320 
2016,8,4,18,625 
2016,8,4,19,987 
2016,8,4,20,1319 
2016,8,4,21,1531 
2016,8,4,22,1567 
2016,8,4,23,1426 
2016,8,5,0,1147 
2016,8,5,1,784 
2016,8,5,2,416 
2016,8,5,3,146 
2016,8,5,4,46 
2016,8,5,5,126 
2016,8,5,6,364 
2016,8,5,7,707 
2016,8,5,8,1058 
2016,8,5,9,1317 
2016,8,5,10,1428 
2016,8,5,11,1375 
2016,8,5,12,1175 
2016,8,5,13,872 
2016,8,5,14,544 
2016,8,5,15,278 
2016,8,5,16,142 
2016,8,5,17,174 
2016,8,5,18,372 
2016,8,5,19,690 
2016,8,5,20,1050 
2016,8,5,21,1359 
2016,8,5,22,1532 
2016,8,5,23,1523 
2016,8,6,0,1346 
2016,8,6,1,1039 
2016,8,6,2,664 
2016,8,6,3,314 
2016,8,6,4,91 
2016,8,6,5,44 
2016,8,6,6,172 
2016,8,6,7,449 
2016,8,6,8,812 
2016,8,6,9,1158 
2016,8,6,10,1390 
2016,8,6,11,1465 
2016,8,6,12,1378 
2016,8,6,13,1148 
2016,8,6,14,831 
2016,8,6,15,509 
2016,8,6,16,265 
2016,8,6,17,160 
2016,8,6,18,225 
2016,8,6,19,447 
2016,8,6,20,771 
2016,8,6,21,1114 
2016,8,6,22,1385 
2016,8,6,23,1508 
2016,8,7,0,1453 
2016,8,7,1,1240 
2016,8,7,2,913 
2016,8,7,3,545 
2016,8,7,4,235 
2016,8,7,5,67 
2016,8,7,6,74 
2016,8,7,7,247 
2016,8,7,8,555 
2016,8,7,9,921 
2016,8,7,10,1239 
2016,8,7,11,1430 
2016,8,7,12,1465 
2016,8,7,13,1342 
2016,8,7,14,1090 
2016,8,7,15,772 
2016,8,7,16,470 
2016,8,7,17,260 
2016,8,7,18,196 
2016,8,7,19,295 
2016,8,7,20,535 
2016,8,7,21,852 
2016,8,7,22,1163 
2016,8,7,23,1386 
2016,8,8,0,1457 
2016,8,8,1,1358 
2016,8,8,2,1117 
2016,8,8,3,788 
2016,8,8,4,448 
2016,8,8,5,190 
2016,8,8,6,80 
2016,8,8,7,137 
2016,8,8,8,348 
2016,8,8,9,671 
2016,8,8,10,1018 
2016,8,8,11,1291 
2016,8,8,12,1435 
2016,8,8,13,1428 
2016,8,8,14,1274 
2016,8,8,15,1009 
2016,8,8,16,704 
2016,8,8,17,435 
2016,8,8,18,267 
2016,8,8,19,245 
2016,8,8,20,376 
2016,8,8,21,622 
2016,8,8,22,917 
2016,8,8,23,1187 
2016,8,9,0,1359 
2016,8,9,1,1380 
2016,8,9,2,1244 
2016,8,9,3,991 
2016,8,9,4,679 
2016,8,9,5,382 
2016,8,9,6,181 
2016,8,9,7,126 
2016,8,9,8,227 
2016,8,9,9,465 
2016,8,9,10,782 
2016,8,9,11,1089 
2016,8,9,12,1312 
2016,8,9,13,1411 
2016,8,9,14,1366 
2016,8,9,15,1187 
2016,8,9,16,921 
2016,8,9,17,641 
2016,8,9,18,411 
2016,8,9,19,287 
2016,8,9,20,304 
2016,8,9,21,455 
2016,8,9,22,693 
2016,8,9,23,955 
2016,8,10,0,1180 
2016,8,10,1,1304 
2016,8,10,2,1283 
2016,8,10,3,1125 
2016,8,10,4,877 
2016,8,10,5,595 
2016,8,10,6,347 
2016,8,10,7,199 
2016,8,10,8,194 
2016,8,10,9,332 
2016,8,10,10,579 
2016,8,10,11,872 
2016,8,10,12,1134 
2016,8,10,13,1312 
2016,8,10,14,1371 
2016,8,10,15,1295 
2016,8,10,16,1099 
2016,8,10,17,845 
2016,8,10,18,595 
2016,8,10,19,403 
2016,8,10,20,316 
2016,8,10,21,362 
2016,8,10,22,519 
2016,8,10,23,737 
2016,8,11,0,963 
2016,8,11,1,1147 
2016,8,11,2,1229 
2016,8,11,3,1179 
2016,8,11,4,1015 
2016,8,11,5,784 
2016,8,11,6,536 
2016,8,11,7,332 
2016,8,11,8,234 
2016,8,11,9,271 
2016,8,11,10,430 
2016,8,11,11,672 
2016,8,11,12,934 
2016,8,11,13,1158 
2016,8,11,14,1301 
2016,8,11,15,1330 
2016,8,11,16,1228 
2016,8,11,17,1029 
2016,8,11,18,792 
2016,8,11,19,571 
2016,8,11,20,408 
2016,8,11,21,348 
2016,8,11,22,409 
2016,8,11,23,559 
2016,8,12,0,753 
2016,8,12,1,948 
2016,8,12,2,1099 
2016,8,12,3,1152 
2016,8,12,4,1086 
2016,8,12,5,926 
2016,8,12,6,714 
2016,8,12,7,496 
2016,8,12,8,332 
2016,8,12,9,274 
2016,8,12,10,338 
2016,8,12,11,506 
2016,8,12,12,735 
2016,8,12,13,975 
2016,8,12,14,1174 
2016,8,12,15,1293 
2016,8,12,16,1297 
2016,8,12,17,1181 
2016,8,12,18,985 
2016,8,12,19,763 
2016,8,12,20,559 
2016,8,12,21,415 
2016,8,12,22,372 
2016,8,12,23,436 
2016,8,13,0,574 
2016,8,13,1,748 
2016,8,13,2,924 
2016,8,13,3,1054 
2016,8,13,4,1091 
2016,8,13,5,1019 
2016,8,13,6,865 
2016,8,13,7,667 
2016,8,13,8,472 
2016,8,13,9,337 
2016,8,13,10,306 
2016,8,13,11,383 
2016,8,13,12,552 
2016,8,13,13,777 
2016,8,13,14,1006 
2016,8,13,15,1192 
2016,8,13,16,1294 
2016,8,13,17,1282 
2016,8,13,18,1158 
2016,8,13,19,962 
2016,8,13,20,746 
2016,8,13,21,547 
2016,8,13,22,411 
2016,8,13,23,375 
2016,8,14,0,439 
2016,8,14,1,569 
2016,8,14,2,738 
2016,8,14,3,910 
2016,8,14,4,1032 
2016,8,14,5,1060 
2016,8,14,6,986 
2016,8,14,7,832 
2016,8,14,8,637 
2016,8,14,9,455 
2016,8,14,10,337 
2016,8,14,11,317 
2016,8,14,12,402 
2016,8,14,13,579 
2016,8,14,14,811 
2016,8,14,15,1041 
2016,8,14,16,1222 
2016,8,14,17,1314 
2016,8,14,18,1290 
2016,8,14,19,1154 
2016,8,14,20,948 
2016,8,14,21,722 
2016,8,14,22,518 
2016,8,14,23,383 
2016,8,15,0,352 
2016,8,15,1,419 
2016,8,15,2,559 
2016,8,15,3,741 
2016,8,15,4,922 
2016,8,15,5,1044 
2016,8,15,6,1066 
2016,8,15,7,983 
2016,8,15,8,819 
2016,8,15,9,618 
2016,8,15,10,435 
2016,8,15,11,321 
2016,8,15,12,306 
2016,8,15,13,404 
2016,8,15,14,603 
2016,8,15,15,852 
2016,8,15,16,1090 
2016,8,15,17,1271 
2016,8,15,18,1357 
2016,8,15,19,1315 
2016,8,15,20,1154 
2016,8,15,21,923 
2016,8,15,22,677 
2016,8,15,23,461 
2016,8,16,0,325 
2016,8,16,1,303 
2016,8,16,2,391 
2016,8,16,3,561 
2016,8,16,4,774 
2016,8,16,5,972 
2016,8,16,6,1094 
2016,8,16,7,1106 
2016,8,16,8,1004 
2016,8,16,9,817 
2016,8,16,10,596 
2016,8,16,11,400 
2016,8,16,12,282 
2016,8,16,13,277 
2016,8,16,14,402 
2016,8,16,15,633 
2016,8,16,16,907 
2016,8,16,17,1159 
2016,8,16,18,1344 
2016,8,16,19,1417 
2016,8,16,20,1343 
2016,8,16,21,1142 
2016,8,16,22,876 
2016,8,16,23,602 
2016,8,17,0,371 
2016,8,17,1,241 
2016,8,17,2,245 
2016,8,17,3,375 
2016,8,17,4,594 
2016,8,17,5,844 
2016,8,17,6,1059 
2016,8,17,7,1179 
2016,8,17,8,1171 
2016,8,17,9,1037 
2016,8,17,10,812 
2016,8,17,11,558 
2016,8,17,12,343 
2016,8,17,13,224 
2016,8,17,14,240 
2016,8,17,15,404 
2016,8,17,16,674 
2016,8,17,17,977 
2016,8,17,18,1248 
2016,8,17,19,1433 
2016,8,17,20,1479 
2016,8,17,21,1358 
2016,8,17,22,1108 
2016,8,17,23,800 
2016,8,18,0,495 
2016,8,18,1,256 
2016,8,18,2,147 
2016,8,18,3,199 
2016,8,18,4,388 
2016,8,18,5,663 
2016,8,18,6,952 
2016,8,18,7,1180 
2016,8,18,8,1288 
2016,8,18,9,1247 
2016,8,18,10,1066 
2016,8,18,11,791 
2016,8,18,12,499 
2016,8,18,13,266 
2016,8,18,14,155 
2016,8,18,15,205 
2016,8,18,16,414 
2016,8,18,17,726 
2016,8,18,18,1061 
2016,8,18,19,1348 
2016,8,18,20,1521 
2016,8,18,21,1524 
2016,8,18,22,1347 
2016,8,18,23,1046 
2016,8,19,0,694 
2016,8,19,1,363 
2016,8,19,2,132 
2016,8,19,3,67 
2016,8,19,4,181 
2016,8,19,5,437 
2016,8,19,6,768 
2016,8,19,7,1091 
2016,8,19,8,1323 
2016,8,19,9,1405 
2016,8,19,10,1318 
2016,8,19,11,1079 
2016,8,19,12,751 
2016,8,19,13,423 
2016,8,19,14,181 
2016,8,19,15,88 
2016,8,19,16,177 
2016,8,19,17,432 
2016,8,19,18,786 
2016,8,19,19,1150 
2016,8,19,20,1441 
2016,8,19,21,1587 
2016,8,19,22,1537 
2016,8,19,23,1304 
2016,8,20,0,954 
2016,8,20,1,564 
2016,8,20,2,223 
2016,8,20,3,22 
2016,8,20,4,16 
2016,8,20,5,197 
2016,8,20,6,517 
2016,8,20,7,898 
2016,8,20,8,1245 
2016,8,20,9,1466 
2016,8,20,10,1511 
2016,8,20,11,1369 
2016,8,20,12,1072 
2016,8,20,13,696 
2016,8,20,14,342 
2016,8,20,15,102 
2016,8,20,16,34 
2016,8,20,17,164 
2016,8,20,18,462 
2016,8,20,19,851 
2016,8,20,20,1231 
2016,8,20,21,1510 
2016,8,20,22,1616 
2016,8,20,23,1514 
2016,8,21,0,1230 
2016,8,21,1,838 
2016,8,21,2,426 
2016,8,21,3,98 
2016,8,21,4,-55 
2016,8,21,5,0 
2016,8,21,6,242 
2016,8,21,7,617 
2016,8,21,8,1038 
2016,8,21,9,1390 
2016,8,21,10,1586 
2016,8,21,11,1586 
2016,8,21,12,1392 
2016,8,21,13,1045 
2016,8,21,14,634 
2016,8,21,15,271 
2016,8,21,16,43 
2016,8,21,17,4 
2016,8,21,18,171 
2016,8,21,19,504 
2016,8,21,20,913 
2016,8,21,21,1290 
2016,8,21,22,1542 
2016,8,21,23,1604 
2016,8,22,0,1455 
2016,8,22,1,1131 
2016,8,22,2,712 
2016,8,22,3,302 
2016,8,22,4,8 
2016,8,22,5,-93 
2016,8,22,6,15 
2016,8,22,7,308 
2016,8,22,8,725 
2016,8,22,9,1163 
2016,8,22,10,1501 
2016,8,22,11,1661 
2016,8,22,12,1621 
2016,8,22,13,1385 
2016,8,22,14,1003 
2016,8,22,15,577 
2016,8,22,16,220 
2016,8,22,17,14 
2016,8,22,18,4 
2016,8,22,19,200 
2016,8,22,20,553 
2016,8,22,21,963 
2016,8,22,22,1320 
2016,8,22,23,1536 
2016,8,23,0,1555 
2016,8,23,1,1368 
2016,8,23,2,1020 
2016,8,23,3,598 
2016,8,23,4,212 
